accountNumber,accountHolderFirstName,accountHolderLastName,balance,interest
7102604422,Myrvyn,Eslemont,1909552.954,0.03
5903200426,Violante,Gabbotts,3494472.44,0.02
8925964778,Even,Croix,4265759.57,0.02
9295260570,Warner,Goldwater,4002439.432,0.03
3722218593,Jorry,Etteridge,309170.959,0.02
8864261739,Conny,Tokley,1627572.676,0.02
3642574730,Marian,Smidmoor,2530050.795,0.04
3614741331,Jazmin,Asson,2347825.517,0.03
1835953283,Wang,Mordecai,2122955.108,0.05
5717376322,Shaine,Lonie,762899.786,0.01
1932724006,Broderic,Eversley,4133488.884,0.05
3565859160,Erasmus,Twigley,4595955.186,0.04
1931041494,Geri,Garrals,115660.952,0.03
4416699884,Obediah,Busain,2311891.257,0.02
4623370972,Steve,Clace,4731774.238,0.03
5490331478,Tomasine,Dax,2074419.441,0.03
9339664542,Renee,Munt,3117321.154,0.04
2318020591,Ursula,Dallaway,617110.93,0.03
8049947920,Francois,Farney,3306697.465,0.02
1337304054,Ashlin,Davidovicz,1183905.361,0.05
4055240372,Nettle,Ecclestone,4811032.372,0.01
8970892648,Valentine,Pollie,158849.552,0.02
1323801195,Devondra,Warin,1752101.922,0.04
3554511052,Merl,Kezar,3755990.703,0.03
2634943968,Orlan,Rowlings,582506.908,0.04
7699446541,Grete,Belleny,103633.118,0.03
6467127115,Elia,Betje,2207889.219,0.01
3686320312,Durand,Davidovicz,3913011.764,0.03
1842912421,Car,Sillick,4058496.878,0.02
6466841957,Romain,Dober,1083766.657,0.02
1946832130,Falkner,Bitchener,4102245.607,0.01
3191035720,Salaidh,Greenshiels,362399.526,0.04
5364603657,Correy,Breyt,1452959.031,0.03
4090446790,Alexandros,Quarton,2675812.906,0.03
2300224777,Babb,Hartly,1534821.376,0.04
9741003571,Cob,Jeannenet,3788255.423,0.02
7738820560,Dianemarie,Dalby,3357963.716,0.02
6619048402,Eddi,Wile,863182.72,0.03
8904476793,Rivkah,Mahaddy,1413987.581,0.04
6138918247,Mark,Wolpert,4046940.372,0.04
6445722883,Chere,Fiddian,2174386.231,0.02
7353492842,Florinda,McCusker,1060063.491,0.04
6851905023,Josepha,Keaves,4278154.522,0.01
1241206485,Olive,Yurenin,1373388.151,0.04
6719579349,Caye,Goodson,2138370.584,0.05
7149519055,Lewiss,Longcaster,2110044.043,0.02
4052340267,Frank,Kienzle,2700424.966,0.02
2389367487,Stepha,Surplice,945985.909,0.04
4412985511,Alverta,Schiersch,2919394.789,0.02
9399669189,Valina,Gable,1700754.942,0.02
4861776636,Olly,Sline,4630487.43,0.02
9450265710,Ellissa,Garter,2734902.833,0.04
4786361040,Gloriana,Lockart,1834895.16,0.04
9504578270,Keslie,Halvorsen,4411555.541,0.03
9849497176,Nerti,Kares,1802123.435,0.03
3333086800,Sammy,Ridsdole,1577618.383,0.02
6575291030,Isidro,Pennuzzi,4227444.363,0.05
5560120023,Cammi,Dawnay,1369828.041,0.02
7035244138,Meir,Tarbert,2873088.101,0.03
3465366408,Antone,Tockell,2174883.279,0.02
7759335527,Philly,Billows,3567553.143,0.01
9997948568,Errick,Kivlehan,1671146.628,0.05
5735946709,Latrina,MacClinton,3170387.296,0.02
6781460935,Baron,Halt,18189.898,0.04
5482075948,Barn,Bernetti,4043044.843,0.02
8588985707,Albertine,des Remedios,2074847.522,0.01
5954097088,Berti,McKennan,37160.18,0.05
3042537534,Clarette,Charnick,1710901.93,0.03
5813695225,Paolo,Dienes,3177096.294,0.03
4549372838,Jo-anne,McIlwraith,3241834.874,0.03
3182650656,Marya,Hancill,3200806.446,0.05
3087448473,Tani,Vanezis,2735134.005,0.03
1949968302,Karoly,Nester,4792853.732,0.01
2489615243,Clo,Giabucci,2015658.473,0.05
3196724805,Deina,Petegre,1261054.339,0.02
8992500565,Roseline,Hardman,3664148.626,0.03
9566765014,Maje,Calender,3940987.25,0.04
6266989836,Cris,Mustard,2975177.158,0.03
1718620095,Eugenio,Catton,2190398.504,0.02
3760673786,Chrissie,Oakenfall,4845455.535,0.02
2559460744,Shea,Wapple,4740750.117,0.03
1401983579,Ingrim,Bachelor,1782469.146,0.05
3617946467,Wynn,Donnan,1127094.676,0.04
9842215062,Fran,Cicero,3772594.871,0.03
6712247354,Rosco,Reely,1850252.883,0.04
6113688479,Judah,Breinlein,4088286.681,0.02
4413446707,Beckie,Evins,2559442.537,0.02
2589900838,Arron,Dict,2418036.286,0.03
2859421733,Yoko,Bayston,2815196.905,0.04
3393010929,Lani,Brough,2604168.128,0.05
9749899745,Berta,Woolforde,60790.068,0.05
5238776447,Darnell,Toppin,1669988.063,0.03
2259241164,Gipsy,Berns,305312.617,0.05
2074677777,Martainn,Tother,4887350.959,0.02
5113031531,Julie,Andrassy,3483127.842,0.04
9854847505,Essa,Chadbourne,4059435.339,0.02
9029320768,Clerissa,Fredy,2941638.746,0.05
2529010714,Pammy,Trask,3641751.298,0.02
9753400996,Hetti,Maypother,4512385.52,0.05
7243725980,Luci,Athey,4546936.654,0.04
4386556089,Mose,Woodhams,967819.031,0.04
8293627082,Zacherie,Jaqueminet,3378371.21,0.02
6624945604,Jesselyn,Reynault,1137028.537,0.05
6871537251,Antonia,Gowdy,224902.831,0.05
9838725376,Armando,Hanks,1116223.568,0.03
2195848031,Dicky,Eard,97491.8,0.03
9991760993,Aubrette,Brown,3377670.519,0.04
6922713820,Brock,Bauer,3353601.709,0.05
8724243718,Maxim,Tooher,2059237.57,0.03
9662962681,Hartwell,Pleavin,1146917.236,0.02
9974138677,Carlotta,Paz,326475.188,0.05
3053915196,Ermengarde,Coulthard,404268.874,0.05
2488322684,Lucy,Kearey,4269517.684,0.03
6388247785,Marga,Bhatia,3829574.052,0.04
9149182494,Tore,Burger,1316110.89,0.03
5338434816,Fanchon,Kanwell,4299197.866,0.02
4037727388,Quentin,Jancar,858832.158,0.01
2025454835,Vevay,Yggo,3269903.379,0.04
1815395717,Fawn,Skinn,941244.471,0.02
5865541520,Carmon,Poytress,1941721.037,0.02
8853034080,Jaynell,Woolliams,721432.113,0.05
7534960808,Doloritas,Yallop,413870.76,0.04
4696941387,Lurline,Cannicott,1700913.072,0.02
7015991121,Dasi,Barlie,4532106.793,0.04
5559214925,Boot,Jull,172186.541,0.01
1245365446,Mill,Targetter,3476935.769,0.03
3975814727,Cchaddie,Heyworth,2168260.463,0.03
7345938972,Claudius,Lacelett,1028149.041,0.05
7425549715,Marcellus,Bollands,4552605.974,0.01
8309480928,Darda,Forgan,4026726.797,0.03
9534708884,Nanni,Antat,2243936.527,0.01
3095133959,Nestor,Brackstone,1604612.055,0.04
6809017389,Tiffanie,Cona,4039780.282,0.01
6392262616,Cissiee,Bolgar,3018509.484,0.02
8549201892,Felice,MacCombe,4445965.239,0.02
1722762493,Trace,O'Lunney,3185682.273,0.02
1574266078,Yuri,Spino,4016624.025,0.01
1538607457,Duffie,Piddlesden,4102261.448,0.02
8895965834,Ced,Vine,8257.628,0.03
5307624943,Bruce,Challicombe,546294.097,0.04
5741502770,Garvy,Driver,2340587.949,0.03
2330518958,Arlana,Padmore,1421708.462,0.01
5527137176,Urban,Blair,56520.807,0.03
2210236521,Hubie,Cowpland,3079443.994,0.02
2041561937,Archy,Lambertazzi,228415.496,0.03
8774579088,Vassily,Edmead,3176948.534,0.01
6988881828,Diann,Abram,4053556.604,0.05
4787515477,Eldon,Dutnell,4758239.369,0.03
7463596467,Mikel,Santry,3397445.106,0.03
8041318092,Mandel,Bridge,1641445.772,0.01
5256065585,Bernadine,Croutear,296462.596,0.02
5346981865,Rodney,Berntsson,482638.807,0.05
6798258398,Ulberto,Woollons,331999.752,0.05
1499782770,Ilsa,Minthorpe,3653208.492,0.02
9171273444,Bennie,Horrell,3659642.688,0.05
2119138409,Matty,Markie,4490086.976,0.03
4324368570,Arabel,Nell,3786730.54,0.04
6423283004,Sharity,McCrainor,286072.379,0.02
3218600179,Georgetta,Govern,2719966.017,0.05
4530705795,Moss,Fisbburne,3643674.594,0.01
8390192011,Arlette,Broyd,1910331.916,0.01
6038390068,Pam,Kydd,2767684.178,0.01
8940554839,Doroteya,Ruskin,4137821.181,0.03
2732979226,Corbett,Ebbing,4685946.623,0.03
4330059839,Donielle,Dulson,2241907.452,0.02
6300357961,Rodge,Oby,4357778.379,0.03
4223166168,Virgina,Bridgstock,4030642.078,0.04
7321297736,Lexine,Filppetti,3811106.117,0.01
1114032050,Merrielle,Bassingden,4687973.361,0.01
6534412640,Pancho,Cubuzzi,233725.085,0.02
6097589859,Ettie,Falla,1099026.155,0.04
9476418385,Jarad,Tewnion,298073.678,0.02
4585664362,Zaria,Roscoe,1921732.567,0.02
9357649588,Mead,Barbrick,1066648.387,0.02
6574328590,Ag,Killingsworth,3038172.547,0.05
6112203694,Nolan,Rossetti,4417780.302,0.01
6248848647,Melvyn,Paumier,2994596.735,0.03
8574766013,Sandie,Knowlton,4704174.964,0.03
5229409861,Gayleen,Escoffrey,4607177.891,0.01
7767170550,Quentin,Bennison,2295730.475,0.03
6548370941,Barnard,Tocque,1523259.718,0.05
2306847507,Leonardo,Niland,3916288.23,0.04
9092300449,Dur,Lindhe,1034281.15,0.03
3312454068,Irene,Pickthall,3158059.541,0.01
8536097213,Alleyn,Lazenbury,3993089.669,0.02
1585443164,Amity,Newlin,328745.271,0.02
6500076027,Chilton,Assad,3626738.757,0.04
6094034474,Lauryn,Ballentime,4081707.454,0.03
5954057963,Sanderson,Patria,4183225.881,0.03
2897546653,Dulcinea,Drohane,2476066.057,0.04
1075502638,Jakob,Mabbett,737878.33,0.03
8067936720,Gerick,Crysell,3528033.217,0.03
6514216639,Glynnis,Dallimare,4436467.321,0.05
9783501949,Gardner,Trollope,2556899.655,0.02
3757164332,Marion,Nend,1542986.465,0.03
6781193730,Donovan,Rubega,1762453.186,0.04
9289045708,Jordan,Cuttelar,673595.166,0.05
5354436409,Alice,Andrick,4197224.537,0.02
8402495748,Cad,Paterno,1201967.382,0.03
6704813624,Giff,Wayman,628714.136,0.03
6307470574,Jermaine,Wickersley,4922500.519,0.03
5128411516,Timmy,Beautyman,3034769.798,0.02
9928036072,Buckie,Espadater,2632425.9,0.04
4934962245,Marie-ann,Miell,1017155.981,0.02
8397602779,Elisabeth,Beatty,2440242.665,0.03
9947321612,Corbet,Fountaine,1964553.289,0.03
8098539636,Cart,Gidney,3085087.57,0.04
9712035491,Gilly,Woolgar,2345026.763,0.01
9242956529,Beale,O'Grogane,3398448.872,0.01
4942315642,Noella,Tonn,3137855.024,0.03
3098027998,Addi,Garioch,1908939.846,0.03
1579711512,Bartlet,Turvie,246951.541,0.05
5518194713,Rey,Walliker,4592026.007,0.04
2357408273,Zoe,Veness,1259079.245,0.03
5291739510,Elyssa,Lantiffe,1507082.414,0.01
4105403112,Zsa zsa,Gamble,2513652.138,0.02
3183044516,Chrysler,Puttnam,789908.501,0.03
8903550445,Hulda,Bohan,3763626.33,0.03
7501619078,Blondell,Rabl,2912000.563,0.04
8138849410,Lissie,Klouz,2600256.286,0.04
3373210598,Karlene,De Coursey,779592.63,0.03
3151339422,Seymour,Iley,424129.745,0.03
1705490257,Garnet,Beneteau,1728332.989,0.02
9867632762,Ferrell,Espinho,4189433.789,0.05
9123542218,Rora,Shaw,1833701.351,0.04
9434129512,Martainn,Tweedlie,4576920.503,0.03
9123223513,Robbin,Statham,3311990.915,0.02
3236546104,Irving,Asquith,3677670.164,0.02
3562257350,Rozina,Camfield,3046084.06,0.02
5250297676,Erroll,Wattingham,4762822.72,0.03
1758449573,Nora,Hagley,2777778.064,0.02
7025758370,Hube,Prinett,4310401.951,0.05
3716690003,Ermina,Patton,4837516.044,0.04
9578420557,Melvyn,Nerger,2083557.722,0.04
5922667092,Base,Jakeman,2289215.061,0.04
9263329642,Valentine,Hein,3534669.894,0.05
1632361944,Morey,Pappin,3295670.304,0.04
7453548860,Yvor,McOrkil,818905.099,0.01
4463519055,Honor,Simony,2641787.346,0.04
8928166778,Lester,De Marchi,1864263.673,0.03
3384218445,Nolana,Lorincz,1525936.414,0.01
6302835195,Carleen,Gatherer,1859260.653,0.04
2934073208,Sandie,Garmston,4067696.55,0.03
6637017668,Jodie,Pontin,1919864.232,0.03
9804465594,Jilly,Coulthard,4016686.448,0.02
8466249633,Terrence,de Quincey,1198421.112,0.02
2781202169,Mireille,Annets,4710862.544,0.01
2155574332,Marlo,Scougall,1003669.347,0.04
4677458415,Judi,Hotson,3506084.797,0.01
5854688808,Mortie,Geratasch,2550786.223,0.03
4491868764,Wolfgang,Cocozza,50404.244,0.03
5208722893,Garrard,Rayne,1314189.628,0.04
4257988659,Riane,Brimelow,3184359.821,0.01
5571760572,David,Morde,232714.798,0.04
3499534286,Jacobo,Millan,2253546.905,0.04
6275381312,Anthony,Newart,3027145.1,0.04
6966995152,Catie,Tatchell,3017773.115,0.02
8253817249,Cross,Bownd,2555784.102,0.01
1201440555,Mellisa,Staff,4634618.899,0.05
7168106794,Trixi,Chafer,1466767.111,0.05
2643002001,Sharyl,Filby,3616894.606,0.04
5052466888,Joyann,Draisey,2016868.456,0.03
9521903927,Costa,Gibb,1421503.436,0.02
2667333679,Arvy,Swindles,599049.522,0.03
6782625485,Boote,Willimott,2103321.829,0.04
8239318333,Porter,Waud,2475901.122,0.02
5083540155,Paloma,Belliveau,766199.65,0.03
6927692433,Berkeley,Leathwood,3723371.95,0.01
5223109763,Catharine,Custed,397590.085,0.05
9980573059,Scotty,Sallter,4217897.622,0.05
3449841836,Allegra,Simonite,2036490.287,0.05
7435825796,Jillene,St Ange,328457.141,0.01
9318614603,Curr,Chase,4061964.6,0.03
8193362470,Amberly,Kleewein,2899642.956,0.04
9331978700,Zaneta,Hamblin,1000006.035,0.04
9963328321,Paulie,Primo,673389.627,0.01
5028180264,Dynah,Roskrug,3057211.445,0.04
1860193626,Sherwynd,Cottom,3368154.948,0.05
2537834645,Shepherd,Heber,3945671.536,0.04
4882930138,Melinda,Emblow,671386.036,0.04
5062463094,Erma,Gariff,1842896.84,0.04
4081637508,Bernardine,Ascraft,3074148.729,0.02
4803395950,Gerek,Kopacek,2498319.945,0.01
5916178165,Symon,Bernini,557936.674,0.03
8102394950,Haydon,Shobrook,3060530.852,0.02
2555160313,Tomi,Castillou,93604.547,0.01
9900437001,Madelle,Lazenby,3382129.844,0.02
7827764304,Pedro,Blucher,401026.795,0.02
4214963505,Prudy,Seaton,3230905.186,0.03
2199590598,Andrus,Simeons,2459000.779,0.05
1461813842,Kean,Hutcheons,4699721.717,0.05
9125308216,Scotty,Loisi,1250751.142,0.03
8479725423,Jenine,Mousley,3711755.606,0.04
9290318925,Marcellina,Utteridge,2101733.285,0.05
3243444991,Olia,Keelinge,4922583.653,0.02
2700708770,Sheryl,Besnardeau,4836343.102,0.02
5676417892,Lois,Lilywhite,4049352.455,0.04
9990549514,Carlo,La Batie,2418652.343,0.04
7004250075,Miquela,Vedekhin,2184843.238,0.02
2515549797,Blondelle,Watkin,3611305.362,0.05
8254767339,Tripp,Jarad,123184.033,0.04
7648681805,Jacquelynn,Cecely,1001646.394,0.04
5873748196,Vite,Gilpillan,100422.604,0.01
4149045360,Trisha,Dunan,3261717.821,0.04
2858161381,Dunn,Riddoch,3751638.901,0.04
2696564666,Charlot,Huntriss,3525385.157,0.02
3174565403,Halimeda,Dodsley,4856530.359,0.03
2606358239,Sabina,Tesmond,3932383.022,0.02
1714074968,Karlik,Sylvaine,4519355.38,0.02
4229603839,Wallis,Amoore,2487947.587,0.02
6209422411,Shepperd,Srutton,1738906.328,0.01
9833209697,Shelia,Pfiffer,539642.868,0.03
7024351713,Olly,Boyn,2589778.932,0.03
7795137618,Colas,Guyet,2504635.542,0.03
9595657299,Boyd,Jarmaine,564725.467,0.05
1350567886,Valene,Matherson,2866910.883,0.04
2640238329,Darrin,Mitchelhill,219148.86,0.04
3445399917,Wilie,Younger,26014.615,0.02
8645179664,Vicki,Garrud,4166645.095,0.04
4603976697,Drusie,Ramelet,891742.326,0.04
7369951505,Audie,Tayler,872209.325,0.02
5220394158,Maximilian,Shorto,1313213.588,0.04
3663323226,Phip,Moorey,3050465.278,0.04
3895217178,Deane,Noonan,4283567.488,0.02
5259347603,Linzy,Hauxby,29746.056,0.01
8607050134,Madlin,Kiendl,2589861.222,0.04
2826844870,Dianna,Strongman,3802379.346,0.02
6878252962,Fey,Bellelli,2230791.24,0.01
5313071173,Hunfredo,Escale,1213523.401,0.04
3959245260,Nonie,Dodworth,3812832.906,0.01
5111198126,Zola,Iacomettii,497214.834,0.03
2951889792,Gradey,Deeny,1293429.805,0.04
4996708364,Arlyne,Norcock,3643925.065,0.03
8932097811,Matteo,Mathieson,2232563.398,0.02
4157041980,Matilda,Neggrini,173517.299,0.04
5656268394,Milton,Fyall,2811809.222,0.04
3151610732,Kirbie,Botright,34383.808,0.04
9981365146,Andrei,Tolliday,1550245.279,0.05
3014306174,Cammy,Vamplus,3741.154,0.04
4460576679,Zorine,Archibald,242797.106,0.03
5652967000,Lela,Jessard,2298027.856,0.01
1538141532,Melony,Jauncey,840529.193,0.03
2894987583,Maureen,McAlindon,3775620.338,0.05
2533167345,Trixy,Goold,1933047.572,0.04
8504417007,Jana,Dowd,1272711.342,0.04
4389231893,Angelique,Hetterich,4812817.058,0.04
8053267282,Chad,Garmey,1069652.761,0.05
6031861373,Emma,Lutwyche,3460345.58,0.05
8797270476,Chadwick,Episcopio,1118242.044,0.03
8860703023,Alaric,Feaver,848817.819,0.02
9620494708,Gerrie,Phillipp,2879700.662,0.03
7038434551,Estrella,Riba,1353179.537,0.02
6859552746,Kayne,Brydson,2495469.791,0.04
2087605725,Terrence,Lokier,1672844.213,0.04
7264631332,Quinn,O' Flaherty,4970600.635,0.01
8838738758,Adriana,Darlington,1635704.826,0.03
1854194507,Carlita,Gylle,1037812.377,0.05
9459330725,Lanni,Gallelli,4117657.558,0.01
5364348758,Robbin,Worsnop,735614.994,0.03
6540716331,Olly,Jopp,3707124.126,0.04
2379898071,Weylin,Cancellieri,1672136.551,0.01
2930288487,Odilia,Soldner,2199663.749,0.02
5876594055,Laverna,McClune,3119142.479,0.02
7433020515,Genvieve,Darco,4735557.063,0.04
5646921269,Aurea,Verbeek,2066755.108,0.02
9407436392,Jackson,Pinar,1491815.553,0.03
9553626005,Gerty,Wrey,4996162.6,0.04
5293648591,Dido,Renny,1441612.702,0.02
6206408619,Cam,Giraudou,3446072.783,0.05
8176544803,Jorie,Loeber,632416.901,0.04
6509786088,Hyacintha,Maultby,2925902.343,0.03
9181267136,Micaela,Petts,310337.107,0.03
1697463862,Kipper,Cambridge,3108312.119,0.05
3569259374,Susan,Olivi,3418718.566,0.05
5653846071,Feliks,Proske,2527662.018,0.03
9697580424,Tobe,Traves,2976934.038,0.04
3926198361,Krissy,Stanford,3718249.461,0.03
2601648608,Deeanne,Pascow,1440650.722,0.02
5467933112,Yancey,Mullaly,3304998.873,0.05
1151662794,Myrvyn,Janus,1586111.075,0.01
7327278329,Avrit,ducarme,1059296.138,0.02
4018689394,Katherine,Semeniuk,4077091.386,0.01
8435247162,Godwin,Neesham,780784.149,0.01
7544152606,Nicol,Skaife d'Ingerthorpe,2947895.54,0.03
2456056141,Even,Tackle,1266849.778,0.02
6324587160,Collie,Ringham,4594479.287,0.03
8661753610,Katha,Levet,803989.658,0.03
3382072986,Corri,Eskrigg,253524.065,0.05
5651163982,Marlo,Altamirano,1085161.854,0.01
7804567306,Lenka,Forrington,2468157.826,0.04
5641386189,Koral,Houlston,3136130.73,0.04
3202640898,Jarad,Leroy,2723216.282,0.02
9133943592,Rowan,Zaniolini,3650836.641,0.02
5012000700,Elsworth,Lehr,2281352.26,0.03
7567235737,Benny,Burner,230600.801,0.02
5042897300,Michaeline,Cambden,2620984.406,0.03
1094673634,Paolo,Shore,4637302.343,0.05
9964419716,Allx,Sultana,2598690.76,0.04
1484843229,Rafaello,Demogeot,3600719.932,0.02
9838337642,Trudie,Carnie,3915606.069,0.05
5983801890,Sadye,Miere,24129.259,0.04
3867966405,Beckie,Griffin,4944326.402,0.04
6724133293,Francoise,Dirkin,1388158.988,0.03
9681574932,Woodie,Dominici,2758891.135,0.03
4249911135,Betteanne,Node,254199.325,0.04
1798217787,Griffith,Fuchs,1034711.871,0.03
2119428525,Bern,Omar,4539116.874,0.02
8807916540,Margot,Hurley,4089212.869,0.04
3816885552,Cristian,Aseef,4066060.315,0.03
9687576564,Glyn,Leabeater,664569.342,0.02
5677885751,Berte,Mosdall,3248248.287,0.02
9576233556,Ardra,Gamwell,4871605.645,0.04
5084589038,Elwood,Colbeck,1539188.683,0.04
5372526945,Darsey,Clausius,79336.109,0.03
9586245994,Othilie,Bumpass,67725.214,0.03
3401668094,Paula,Lechelle,335918.717,0.04
1033637949,Alejandro,Grollmann,1695918.795,0.03
3854114904,Tammi,Dreher,4894889.004,0.03
1647821557,Eolanda,Rops,2404989.258,0.02
2676986829,Tate,Lowes,4690150.143,0.04
4092450991,Chev,Dorr,3348088.545,0.04
5034331212,Evelyn,Cathrae,4670888.852,0.03
6752236576,Marchall,Corbie,3453616.131,0.03
6665182568,Estelle,Anespie,2051952.491,0.02
1225156385,Anetta,Habin,1725019.55,0.03
8048461836,Aurlie,De la Barre,1139256.83,0.05
6781776346,Penni,Jursch,517688.322,0.04
5245054102,Adele,Soares,4570408.708,0.03
5653321699,Irv,Mullinger,2179456.689,0.03
4648025107,Elenore,Cromwell,2029931.154,0.01
4897799572,Germana,Giordano,1913844.417,0.05
1400486218,Orelia,Askell,4650591.956,0.02
7666074313,Chris,Clausson,4558736.133,0.04
8699593456,Leeanne,Comford,860636.112,0.04
6473178241,Nickey,Crommett,112308.094,0.04
2625655635,Melisande,Giraudeau,3741781.25,0.02
2331712351,Arabela,Leger,4203867.345,0.02
4736048086,Gena,Kirsche,3210176.258,0.05
6891088388,Valida,Mandell,4607756.071,0.01
9764577860,Corrianne,Fishenden,2389739.615,0.02
4149553910,Gussy,Ousby,1064357.791,0.02
3841250942,Vinson,Kirk,4036039.556,0.03
9539940021,Dylan,Allerton,4616239.183,0.03
4683994807,Olivie,Penquet,3173034.685,0.02
2987891163,Kristofer,Liversage,4086477.112,0.02
2859336945,Gard,Worgan,3891675.067,0.02
1712666543,Hedwig,Vedenisov,3091948.524,0.04
7108624730,Alvinia,Treverton,4065463.61,0.02
5459509075,Angy,Roll,1872267.748,0.03
1273730469,Flinn,Readitt,162307.964,0.05
6445823204,Leslie,Holt,4328403.764,0.04
7968619766,Nappy,Kardos,2766940.607,0.04
4727024052,Gertrude,Martell,2344582.508,0.03
6636326438,Trenna,Oxherd,2384468.151,0.05
8527532384,Ivy,Beavington,459678.441,0.01
4061538797,Norri,Jura,1525622.036,0.05
1827460953,Lexy,Slewcock,4883055.395,0.01
8766890462,Kailey,Jikovsky,4695084.944,0.02
4485339412,Diego,O' Timony,846351.703,0.03
6542228916,Murray,Zottoli,2738326.643,0.02
9837701641,Garnette,Thwaites,3075054.717,0.01
1396087801,Olivero,Gennings,916822.553,0.03
2882933840,Kizzee,Olpin,4958776.169,0.04
4014590314,Del,Workes,246500.457,0.03
5952051424,Arel,Kilbride,2011730.614,0.03
9185300244,Tonye,Tejada,724482.67,0.05
6444813239,Carmella,Crippen,255550.023,0.03
4727042623,Julia,Gillibrand,823575.892,0.04
5789773509,Josh,McElane,2988615.679,0.03
2675192869,Wye,Marchelli,2087585.591,0.05
6289903265,Lester,Flaxman,2672776.167,0.03
8204696232,Sibella,Winn,3936005.677,0.05
6404828852,Cassandry,McGrory,3133699.816,0.04
8321462699,Hammad,Surplice,3617646.047,0.01
5113222762,Ogden,Ekins,2549381.522,0.02
5116572635,Janeczka,Conti,2455457.658,0.03
4914240834,Olenka,Jemmett,1473100.087,0.03
8690426013,Vera,Spread,2142454.963,0.02
9753465003,Kippy,Dumbrill,916191.278,0.03
7902728897,Culver,Rudiger,809996.737,0.02
6025463738,Glynn,Ferraron,1832084.932,0.01
7408330830,Clarie,Rey,2308742.203,0.03
3719634388,Raine,Huguet,4651002.729,0.03
1863798563,Melva,Maddinon,3770344.666,0.04
9062867716,Reg,McCallion,2144793.417,0.02
1696509711,Shelley,Skelton,550041.054,0.03
2337659786,Emanuele,Augustus,1649344.441,0.02
7550570311,Marie-ann,Sutherden,4518732.161,0.05
4079032835,Lammond,Traynor,4759976.839,0.03
1537728064,Anestassia,Sifleet,2285405.437,0.04
9939779508,Andres,Megarry,271821.391,0.04
8158490153,Werner,Harridge,2108031.28,0.02
3548828633,Codie,Thaller,3260861.401,0.03
3623595738,Deeanne,Jamblin,4040781.296,0.01
6960693268,Gretna,Purchase,388876.683,0.02
7653857032,Burnard,Bratton,1988558.652,0.04
5168222020,Kellsie,Goligly,4959023.194,0.05
8044449863,Kimmie,Pauncefort,917630.861,0.04
7963912108,Bram,Splaven,4710935.906,0.03
3000926406,Myrilla,Bennis,2839739.817,0.03
